tiempo,nivel,pozo_1,pozo_2,pozo_3
43719,-159.9733412212335,0.0,0.0,0.0
43720,-159.97445930059624,0.0,0.0,0.0
43721,-159.9755762937914,0.0,0.0,0.0
43722,-159.97669220869895,0.0,0.0,0.0
43723,-159.9778070532384,0.0,0.0,0.0
43724,-159.9789208353681,0.0,0.0,0.0
43725,-159.9800335630855,0.0,0.0,0.0
43726,-159.98114524442673,0.0,0.0,0.0
43727,-159.98225588746635,0.0,0.0,0.0
43728,-159.9833655003173,0.0,0.0,0.0
43729,-159.9844740911306,0.0,0.0,0.0
43730,-159.98558166809522,0.0,0.0,0.0
43731,-159.98668823943785,0.0,0.0,0.0
43732,-159.98779381342254,0.0,0.0,0.0
43733,-159.9888983983509,0.0,0.0,0.0
43734,-159.9900020025614,0.0,0.0,0.0
43735,-159.99110463442958,0.0,0.0,0.0
43736,-159.9922063023676,0.0,0.0,0.0
43737,-159.99330701482415,0.0,0.0,0.0
43738,-159.99440678028415,0.0,0.0,0.0
43739,-159.99550560726863,0.0,0.0,0.0
43740,-159.99660350433453,0.0,0.0,0.0
43741,-159.99770048007446,0.0,0.0,0.0
43742,-159.99879654311638,0.0,0.0,0.0
43743,-159.99989170212376,0.0,0.0,0.0
43744,-160.0009859657948,0.0,0.0,0.0
43745,-160.0020793428628,0.0,0.0,0.0
43746,-160.0031718420955,0.0,0.0,0.0
43747,-160.00426347229526,0.0,0.0,0.0
43748,-160.0053542422985,0.0,0.0,0.0
43749,-160.00644416097572,0.0,0.0,0.0
43750,-160.0075332372312,0.0,0.0,0.0
43751,-160.00862148000277,0.0,0.0,0.0
43752,-160.00970889826175,0.0,0.0,0.0
43753,-160.01079550101252,0.0,0.0,0.0
43754,-160.0118812972924,0.0,0.0,0.0
43755,-160.01296629617156,0.0,0.0,0.0
43756,-160.01405050675262,0.0,0.0,0.0
43757,-160.01513393817055,0.0,0.0,0.0
43758,-160.01621659959238,0.0,0.0,0.0
43759,-160.01729850021718,0.0,0.0,0.0
43760,-160.01837964927554,0.0,0.0,0.0
43761,-160.0194600560296,0.0,0.0,0.0
43762,-160.02053972977274,0.0,0.0,0.0
43763,-160.0216186798294,0.0,0.0,0.0
43764,-160.02269691555483,0.0,0.0,0.0
43765,-160.02377444633495,0.0,0.0,0.0
43766,-160.02485128158605,0.0,0.0,0.0
43767,-160.02592743075456,0.0,0.0,0.0
43768,-160.027002903317,0.0,0.0,0.0
43769,-160.0280777087796,0.0,0.0,0.0
43770,-160.02915185667808,0.0,0.0,0.0
43771,-160.0302253565776,0.0,0.0,0.0
43772,-160.0312982180724,0.0,0.0,0.0
43773,-160.0323704507856,0.0,0.0,0.0
43774,-160.03344206436907,0.0,0.0,0.0
43775,-160.03451306850306,0.0,0.0,0.0
43776,-160.0355834728962,0.0,0.0,0.0
43777,-160.03665328728508,0.0,0.0,0.0
43778,-160.0377225214342,0.0,0.0,0.0
43779,-160.03879118513564,0.0,0.0,0.0
43780,-160.03985928820885,0.0,0.0,0.0
43781,-160.04092684050053,0.0,0.0,0.0
43782,-160.04199385188434,0.0,0.0,0.0
43783,-160.0430603322607,0.0,0.0,0.0
43784,-160.0441262915565,0.0,0.0,0.0
43785,-160.0451917397251,0.0,0.0,0.0
43786,-160.0462566867459,0.0,0.0,0.0
43787,-160.0473211426242,0.0,0.0,0.0
43788,-160.04838511739104,0.0,0.0,0.0
43789,-160.04944862110278,0.0,0.0,0.0
43790,-160.05051166384123,0.0,0.0,0.0
43791,-160.05157425571312,0.0,0.0,0.0
43792,-160.05263640685013,0.0,0.0,0.0
43793,-160.05369812740838,0.0,0.0,0.0
43794,-160.0547594275685,0.0,0.0,0.0
43795,-160.0558203175354,0.0,0.0,0.0
43796,-160.05688080753777,0.0,0.0,0.0
43797,-160.05794090782814,0.0,0.0,0.0
43798,-160.05900062868267,0.0,0.0,0.0
43799,-160.0600599804007,0.0,0.0,0.0
43800,-160.06111897330481,0.0,0.0,0.0
43801,-160.06217761774045,0.0,0.0,0.0
43802,-160.06323592407574,0.0,0.0,0.0
43803,-160.06429390270128,0.0,0.0,0.0
43804,-160.06535156403004,0.0,0.0,0.0
43805,-160.06640891849685,0.0,0.0,0.0
43806,-160.0674659765586,0.0,0.0,0.0
43807,-160.06852274869362,0.0,0.0,0.0
43808,-160.06957924540183,0.0,0.0,0.0
43809,-160.07063547720415,0.0,0.0,0.0
43810,-160.07169145464277,0.0,0.0,0.0
43811,-160.0727471882804,0.0,0.0,0.0
43812,-160.07380268870048,0.0,0.0,0.0
43813,-160.07485796650678,0.0,0.0,0.0
43814,-160.0759130323232,0.0,0.0,0.0
43815,-160.07696789679358,0.0,0.0,0.0
43816,-160.07802257058154,0.0,0.0,0.0
43817,-160.07907706437015,0.0,0.0,0.0
43818,-160.08013138886184,0.0,0.0,0.0
43819,-160.08118555477813,0.0,0.0,0.0
43820,-160.08223957285946,0.0,0.0,0.0
43821,-160.08329345386494,0.0,0.0,0.0
43822,-160.08434720857207,0.0,0.0,0.0
43823,-160.08540084777678,0.0,0.0,0.0
43824,-160.08645438229289,0.0,0.0,0.0
43825,-160.08750782295226,0.0,0.0,0.0
43826,-160.0885611806042,0.0,0.0,0.0
43827,-160.08961446611556,0.0,0.0,0.0
43828,-160.09066769037048,0.0,0.0,0.0
43829,-160.09172086426997,0.0,0.0,0.0
43830,-160.09277399873196,0.0,0.0,0.0
43831,-160.09382710469097,0.0,0.0,0.0
43832,-160.09488019309794,0.0,0.0,0.0
43833,-160.09593327491996,0.0,0.0,0.0
43834,-160.09698636114013,0.0,0.0,0.0
43835,-160.09803946275738,0.0,0.0,0.0
43836,-160.0990925907862,0.0,0.0,0.0
43837,-160.10014575625644,0.0,0.0,0.0
43838,-160.10119897021312,0.0,0.0,0.0
43839,-160.10225224371624,0.0,0.0,0.0
43840,-160.10330558784062,0.0,0.0,0.0
43841,-160.1043590136756,0.0,0.0,0.0
43842,-160.10541253232475,0.0,0.0,0.0
43843,-160.10646615490612,0.0,0.0,0.0
43844,-160.1075198925513,0.0,0.0,0.0
43845,-160.10857375640592,0.0,0.0,0.0
43846,-160.10962775762914,0.0,0.0,0.0
43847,-160.11068190739334,0.0,0.0,0.0
43848,-160.11173621688417,0.0,0.0,0.0
43849,-160.11279069730006,0.0,0.0,0.0
43850,-160.11384535985238,0.0,0.0,0.0
43851,-160.11490021576483,0.0,0.0,0.0
43852,-160.11595527627367,0.0,0.0,0.0
43853,-160.11701055262708,0.0,0.0,0.0
43854,-160.11806605608527,0.0,0.0,0.0
43855,-160.11912179792026,0.0,0.0,0.0
43856,-160.1201777894155,0.0,0.0,0.0
43857,-160.12123404186573,0.0,0.0,0.0
43858,-160.122290566577,0.0,0.0,0.0
43859,-160.1233473748661,0.0,0.0,0.0
43860,-160.12440447806068,0.0,0.0,0.0
43861,-160.1254618874988,0.0,0.0,0.0
43862,-160.126519614529,0.0,0.0,0.0
43863,-160.12757767050985,0.0,0.0,0.0
43864,-160.12863606680986,0.0,0.0,0.0
43865,-160.1296948148073,0.0,0.0,0.0
43866,-160.1307539258899,0.0,0.0,0.0
43867,-160.1318134114548,0.0,0.0,0.0
43868,-160.1328732829083,0.0,0.0,0.0
43869,-160.13393355166545,0.0,0.0,0.0
43870,-160.13499422915027,0.0,0.0,0.0
43871,-160.1360553267951,0.0,0.0,0.0
43872,-160.1371168560408,0.0,0.0,0.0
43873,-160.1381788283361,0.0,0.0,0.0
43874,-160.13924125513796,0.0,0.0,0.0
43875,-160.1403041479108,0.0,0.0,0.0
43876,-160.14136751812674,0.0,0.0,0.0
43877,-160.14243137726515,0.0,0.0,0.0
43878,-160.14349573681255,0.0,0.0,0.0
43879,-160.1445606082624,0.0,0.0,0.0
43880,-160.1456260031148,0.0,0.0,0.0
43881,-160.14669193287648,0.0,0.0,0.0
43882,-160.14775840906037,0.0,0.0,0.0
43883,-160.14882544318561,0.0,0.0,0.0
43884,-160.1498930467772,0.0,0.0,0.0
43885,-160.15096123136584,0.0,0.0,0.0
43886,-160.15203000848777,0.0,0.0,0.0
43887,-160.15309938968448,0.0,0.0,0.0
43888,-160.15416938650267,0.0,0.0,0.0
43889,-160.15524001049377,0.0,0.0,0.0
43890,-160.156311273214,0.0,0.0,0.0
43891,-160.15738318622408,0.0,0.0,0.0
43892,-160.1584557610889,0.0,0.0,0.0
43893,-160.15952900937748,0.0,0.0,0.0
43894,-160.16060294266273,0.0,0.0,0.0
43895,-160.16167757252117,0.0,0.0,0.0
43896,-160.1627529105328,0.0,0.0,0.0
43897,-160.1638289682808,0.0,0.0,0.0
43898,-160.16490575735145,0.0,0.0,0.0
43899,-160.16598328933378,0.0,0.0,0.0
43900,-160.16706157581945,0.0,0.0,0.0
43901,-160.16814062840257,0.0,0.0,0.0
43902,-160.16922045867935,0.0,0.0,0.0
43903,-160.17030107824803,0.0,0.0,0.0
43904,-160.17138249870857,0.0,0.0,0.0
43905,-160.17246473166247,0.0,0.0,0.0
43906,-160.17354778871263,0.0,0.0,0.0
43907,-160.17463168146298,0.0,0.0,0.0
43908,-160.17571642151836,0.0,0.0,0.0
43909,-160.17680202048433,0.0,0.0,0.0
43910,-160.1778884899669,0.0,0.0,0.0
43911,-160.1789758415723,0.0,0.0,0.0
43912,-160.18006408690684,0.0,0.0,0.0
43913,-160.18115323757652,0.0,0.0,0.0
43914,-160.18224330518706,0.0,0.0,0.0
43915,-160.18333430134342,0.0,0.0,0.0
43916,-160.18442623764977,0.0,0.0,0.0
43917,-160.1855191257091,0.0,0.0,0.0
43918,-160.18661297712325,0.0,0.0,0.0
43919,-160.18770780349234,0.0,0.0,0.0
43920,-160.18880361641484,0.0,0.0,0.0
43921,-160.18990042748715,0.0,0.0,0.0
43922,-160.19099824830343,0.0,0.0,0.0
43923,-160.1920970904555,0.0,0.0,0.0
43924,-160.19319696553237,0.0,0.0,0.0
43925,-160.19429788512022,0.0,0.0,0.0
43926,-160.19539986080196,0.0,0.0,0.0
43927,-160.19650290415723,0.0,0.0,0.0
43928,-160.19760702676191,0.0,0.0,0.0
43929,-160.19871224018817,0.0,0.0,0.0
43930,-160.19981855600395,0.0,0.0,0.0
43931,-160.20092598577287,0.0,0.0,0.0
43932,-160.20203454105405,0.0,0.0,0.0
43933,-160.20314423340167,0.0,0.0,0.0
43934,-160.20425507436488,0.0,0.0,0.0
43935,-160.20536707548754,0.0,0.0,0.0
43936,-160.20648024830797,0.0,0.0,0.0
43937,-160.20759460435863,0.0,0.0,0.0
43938,-160.20871015516593,0.0,0.0,0.0
43939,-160.20982691224995,0.0,0.0,0.0
43940,-160.21094488712433,0.0,0.0,0.0
43941,-160.21206409129576,0.0,0.0,0.0
43942,-160.213184536264,0.0,0.0,0.0
43943,-160.21430623352137,0.0,0.0,0.0
43944,-160.2154291945527,0.0,0.0,0.0
43945,-160.21655343083498,0.0,0.0,0.0
43946,-160.21767895383707,0.0,0.0,0.0
43947,-160.21880577501955,0.0,0.0,0.0
43948,-160.21993390583432,0.0,0.0,0.0
43949,-160.22106335772452,0.0,0.0,0.0
43950,-160.22219414212398,0.0,0.0,0.0
43951,-160.22332627045733,0.0,0.0,0.0
43952,-160.22445975413942,0.0,0.0,0.0
43953,-160.22559460457515,0.0,0.0,0.0
43954,-160.22673083315937,0.0,0.0,0.0
43955,-160.2278684512762,0.0,0.0,0.0
43956,-160.22900747029934,0.0,0.0,0.0
43957,-160.23014790159118,0.0,0.0,0.0
43958,-160.23128975650297,0.0,0.0,0.0
43959,-160.23243304637447,0.0,0.0,0.0
43960,-160.23357778253342,0.0,0.0,0.0
43961,-160.23472397629556,0.0,0.0,0.0
43962,-160.23587163896423,0.0,0.0,0.0
43963,-160.23702078183007,0.0,0.0,0.0
43964,-160.23817141617076,0.0,0.0,0.0
43965,-160.23932355325073,0.0,0.0,0.0
43966,-160.24047720432094,0.0,0.0,0.0
43967,-160.24163238061848,0.0,0.0,0.0
43968,-160.24278909336638,0.0,0.0,0.0
43969,-160.2439473537733,0.0,0.0,0.0
43970,-160.24510717303326,0.0,0.0,0.0
43971,-160.2462685623252,0.0,0.0,0.0
43972,-160.24743153281293,0.0,0.0,0.0
43973,-160.24859609564461,0.0,0.0,0.0
43974,-160.24976226195275,0.0,0.0,0.0
43975,-160.25093004285353,0.0,0.0,0.0
43976,-160.25209944944677,0.0,0.0,0.0
43977,-160.25327049281566,0.0,0.0,0.0
43978,-160.25444318402626,0.0,0.0,0.0
43979,-160.2556175341274,0.0,0.0,0.0
43980,-160.25679355415022,0.0,0.0,0.0
43981,-160.25797125510798,0.0,0.0,0.0
43982,-160.25915064799574,0.0,0.0,0.0
43983,-160.26033174379,0.0,0.0,0.0
43984,-160.26151455344848,0.0,0.0,0.0
43985,-160.26269908790974,0.0,0.0,0.0
43986,-160.26388535809295,0.0,0.0,0.0
43987,-160.26507337489747,0.0,0.0,0.0
43988,-160.26626314920276,0.0,0.0,0.0
43989,-160.26745469186773,0.0,0.0,0.0
43990,-160.2686480137308,0.0,0.0,0.0
43991,-160.26984312560933,0.0,0.0,0.0
43992,-160.27104003829942,0.0,0.0,0.0
43993,-160.2722387625756,0.0,0.0,0.0
43994,-160.27343930919054,0.0,0.0,0.0
43995,-160.27464168887454,0.0,0.0,0.0
43996,-160.27584591233563,0.0,0.0,0.0
43997,-160.27705199025866,0.0,0.0,0.0
43998,-160.27825993330572,0.0,0.0,0.0
43999,-160.27946975211512,0.0,0.0,0.0
44000,-160.2806814573015,0.0,0.0,0.0
44001,-160.28189505945545,0.0,0.0,0.0
44002,-160.28311056914313,0.0,0.0,0.0
44003,-160.28432799690586,0.0,0.0,0.0
44004,-160.28554735326006,0.0,0.0,0.0
44005,-160.2867686486967,0.0,0.0,0.0
44006,-160.28799189368107,0.0,0.0,0.0
44007,-160.28921709865253,0.0,0.0,0.0
44008,-160.290444274024,0.0,0.0,0.0
44009,-160.2916734301819,0.0,0.0,0.0
44010,-160.29290457748556,0.0,0.0,0.0
44011,-160.2941377262672,0.0,0.0,0.0
44012,-160.29537288683127,0.0,0.0,0.0
44013,-160.29661006945435,0.0,0.0,0.0
44014,-160.29784928438488,0.0,0.0,0.0
44015,-160.29909054184262,0.0,0.0,0.0
44016,-160.30033385201858,0.0,0.0,0.0
44017,-160.30157922507445,0.0,0.0,0.0
44018,-160.3028266711425,0.0,0.0,0.0
44019,-160.30407620032514,0.0,0.0,0.0
44020,-160.3053278226946,0.0,0.0,0.0
44021,-160.30658154829263,0.0,0.0,0.0
44022,-160.3078373871302,0.0,0.0,0.0
44023,-160.30909534918723,0.0,0.0,0.0
44024,-160.31035544441204,0.0,0.0,0.0
44025,-160.31161768272142,0.0,0.0,0.0
44026,-160.3128820739999,0.0,0.0,0.0
44027,-160.3141486280997,0.0,0.0,0.0
44028,-160.31541735484032,0.0,0.0,0.0
44029,-160.31668826400823,0.0,0.0,0.0
44030,-160.31796136535655,0.0,0.0,0.0
44031,-160.31923666860476,0.0,0.0,0.0
44032,-160.32051418343832,0.0,0.0,0.0
44033,-160.32179391950842,0.0,0.0,0.0
44034,-160.32307588643167,0.0,0.0,0.0
44035,-160.32436009378966,0.0,0.0,0.0
44036,-160.32564655112884,0.0,0.0,0.0
44037,-160.32693526796,0.0,0.0,0.0
44038,-160.32822625375815,0.0,0.0,0.0
44039,-160.3295195179621,0.0,0.0,0.0
44040,-160.3308150699741,0.0,0.0,0.0
44041,-160.3321129191597,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44042,-160.33341307484721,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44043,-160.3347155463276,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44044,-160.33602034285406,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44045,-160.33732747364175,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44046,-160.33863694786746,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44047,-160.33994877466944,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44048,-160.34126296314673,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44049,-160.3425795223593,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44050,-160.3438984613275,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44051,-160.3452197890318,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44052,-160.34654351441245,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44053,-160.34786964636925,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44054,-160.3491981937613,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44055,-160.3505291654065,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44056,-160.35186257008144,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44057,-160.35319841652108,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44058,-160.35453671341833,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44059,-160.35587746942394,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44060,-160.35722069314605,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44061,-160.35856639315,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44062,-160.35991457795794,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44063,-160.3612652560487,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44064,-160.36261843585737,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44065,-160.3639741257751,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44066,-160.36533233414866,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44067,-160.3666930692804,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44068,-160.36805633942777,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44069,-160.36942215280305,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44070,-160.3707905175734,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44071,-160.37216144186,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44072,-160.3735349337383,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44073,-160.37491100123748,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44074,-160.37628965234023,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44075,-160.37767089498254,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44076,-160.37905473705342,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44077,-160.38044118639453,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44078,-160.3818302508,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44079,-160.38322193801622,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44080,-160.3846162557415,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44081,-160.38601321162585,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44082,-160.38741281327069,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44083,-160.3888150682286,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44084,-160.3902199840031,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44085,-160.39162756804836,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44086,-160.39303782776912,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44087,-160.3944507705201,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44088,-160.3958664036061,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44089,-160.39728473428153,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44090,-160.39870576975034,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44091,-160.40012951716565,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44092,-160.40155598362952,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44093,-160.40298517619294,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44094,-160.4044171018552,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44095,-160.405851767564,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44096,-160.40728918021512,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44097,-160.40872934665208,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44098,-160.4101722736662,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44099,-160.41161796799605,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44100,-160.41306643632737,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44101,-160.41451768529302,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44102,-160.41597172147246,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44103,-160.41742855139177,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44104,-160.4188881815233,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44105,-160.42035061828562,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44106,-160.4218158680432,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44107,-160.42328393710622,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44108,-160.42475483173035,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44109,-160.4262285581167,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44110,-160.42770512241128,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44111,-160.42918453070538,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44112,-160.43066678903477,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44113,-160.43215190337997,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44114,-160.43363987966575,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44115,-160.43513072376112,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44116,-160.43662444147918,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44117,-160.4381210385768,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44118,-160.43962052075457,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44119,-160.44112289365654,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44120,-160.4426281628701,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44121,-160.44413633392588,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44122,-160.44564741229735,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44123,-160.44716140340103,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44124,-160.44867831259597,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44125,-160.45019814518378,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44126,-160.45172090640847,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44127,-160.45324660145621,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44128,-160.45477523545532,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44129,-160.45630681347598,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44130,-160.4578413405302,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44131,-160.45937882157162,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44132,-160.4609192614953,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44133,-160.46246266513782,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44134,-160.46400903727687,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44135,-160.46555838263134,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44136,-160.467110705861,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44137,-160.46866601156654,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44138,-160.47022430428936,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44139,-160.47178558851147,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44140,-160.47334986865542,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44141,-160.47491714908398,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44142,-160.47648743410045,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44143,-160.4780607279481,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44144,-160.47963703481025,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44145,-160.48121635881023,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44146,-160.4827987040112,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44147,-160.48438407441614,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44148,-160.48597247396754,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44149,-160.48756390654754,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44150,-160.48915837597775,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44151,-160.49075588601914,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44152,-160.49235644037208,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44153,-160.49396004267592,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44154,-160.4955666965094,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44155,-160.49717640539015,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44156,-160.49878917277493,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44157,-160.50040500205927,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44158,-160.50202389657758,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44159,-160.50364585960315,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44160,-160.50527089434783,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44161,-160.50689900396225,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44162,-160.50853019153556,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44163,-160.51016446009544,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44164,-160.51180181260816,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44165,-160.5134422519783,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44166,-160.51508578104887,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44167,-160.5167324026013,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44168,-160.51838211935512,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44169,-160.52003493396833,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44170,-160.52169084903704,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44171,-160.5233498670956,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44172,-160.52501199061643,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44173,-160.5266772220102,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44174,-160.52834556362552,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44175,-160.53001701774917,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44176,-160.53169158660603,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44177,-160.53336927235887,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44178,-160.53505007710856,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44179,-160.53673400289392,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44180,-160.53842105169187,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44181,-160.54011122541715,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44182,-160.54180452592257,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44183,-160.54350095499888,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44184,-160.54520051437476,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44185,-160.54690320571692,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44186,-160.54860903062996,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44187,-160.55031799065648,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44188,-160.55203008727713,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44189,-160.5537453219104,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44190,-160.555463695913,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44191,-160.5571852105794,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
44192,-160.5589098671423,-1100.639472220292,-1499.3786489438435,-2181.5855901174955
